"Wall slice (x=10): z_over_c","Wall slice (x=10): Position[Y] (m)","Wall slice (x=10): z_over_c","Wall slice (x=10): Wall Shear Stress: Magnitude (Pa)"
5.4609458613198925,-27.81117591520637,5.4609458613198925,1.2581557732588387
5.46296262348676,-27.81337617579574,5.46296262348676,1.6517673608053318
5.466495252653644,-27.817230227037122,5.466495252653644,1.4695303218282187
5.469307040026692,-27.820297849508574,5.469307040026692,1.4119500598717745
5.471119866118201,-27.822275618563385,5.471119866118201,1.3754124194181636
5.474375723644712,-27.825827715641505,5.474375723644712,1.5413799797830288
5.478561651832003,-27.830394507389073,5.478561651832003,1.3825464264460432
5.515679115587197,-27.697494306328327,5.515679115587197,1.4526437848295182
5.482550416174391,-27.83474619601507,5.482550416174391,1.414635209740512
5.528161315047882,-27.725749518538613,5.528161315047882,1.3996311763444582
5.4884731653272,-27.84120783624008,5.4884731653272,1.4140679136454057
5.535954269492493,-27.743495326169942,5.535954269492493,1.375651054772079
5.49657567072137,-27.850047561412893,5.49657567072137,1.4846658417697447
5.547815393710479,-27.77042358207387,5.547815393710479,1.3223198081342116
5.588763432422034,-27.87204535432725,5.588763432422034,1.428417772909488
5.584127052015063,-27.851915278237296,5.584127052015063,1.428417772909488
5.584554738621904,-27.853130331983245,5.584554738621904,1.428417772909488
5.584798412389084,-27.854468848762277,5.584798412389084,1.428417772909488
5.592689900117811,-27.905683746475564,5.592689900117811,1.5514164807571365
5.50433844535911,-27.858516644867667,5.50433844535911,1.4848158638298794
5.563165323992976,-27.804895238463477,5.563165323992976,1.2625911248907482
5.576993351233597,-27.835812453351686,5.576993351233597,1.2735153183837533
5.590877762864622,-27.936513508109698,5.590877762864622,1.4434665452804953
5.512133433189668,-27.867020872485604,5.512133433189668,1.3912214160119356
5.583160700095135,-27.944148035896724,5.583160700095135,1.2676170304083854
5.520390455466909,-27.876029173514212,5.520390455466909,1.4712584143774194
5.570502302335136,-27.93055859291388,5.570502302335136,1.4787093309497996
5.528140193599569,-27.884484034316056,5.528140193599569,1.5204992319385109
5.555843861582531,-27.91469235470891,5.555843861582531,1.6197006251526953
5.539918839614145,-27.897334379809376,5.539918839614145,1.5392129215927608
