"Wall slice (x=10): z_over_c","Wall slice (x=10): Position[Y] (m)","Wall slice (x=10): z_over_c","Wall slice (x=10): True_Cp"
4.699666528401352,-27.774235307835163,4.699666528401352,0.6903965446914369
4.74604962275653,-27.848300145712386,4.74604962275653,0.5628542920274834
4.730893159189385,-27.824718699102988,4.730893159189385,0.6007635113687064
4.761914775580742,-27.87239359785719,4.761914775580742,0.5322862518510936
4.79310244997761,-27.918165457423903,4.79310244997761,0.47482891118086
4.777448661012059,-27.89546824607361,4.777448661012059,0.500991917079664
4.808300837670913,-27.939884797048386,4.808300837670913,0.44984139607243256
4.823861299716484,-27.9618330767752,4.823861299716484,0.4243595643322338
4.839801314995135,-27.984029390312553,4.839801314995135,0.3976472186714425
4.854085036413736,-28.00366976223822,4.854085036413736,0.37577964842109934
4.861342868715894,-28.01357283278168,4.861342868715894,0.36469225835284763
4.870330741593307,-28.025143222919038,4.870330741593307,0.34445606756415453
4.886314336618483,-28.045350484456723,4.886314336618483,0.3320003154450271
4.9015364447546546,-28.06422669714409,4.9015364447546546,0.31748250588045474
4.917069154587338,-28.08320798761271,4.917069154587338,0.29721234607855374
4.9328962242184815,-28.10183689886668,4.9328962242184815,0.2777306860343392
4.94842013088094,-28.119430591665264,4.94842013088094,0.27175853284692036
4.963691382998093,-28.13639688300423,4.963691382998093,0.2601032259150572
4.979199245502997,-28.15341520080861,4.979199245502997,0.24748949507172527
4.99497089601735,-28.170089282911135,4.99497089601735,0.22694932973747736
5.010349548968549,-28.185530199304026,5.010349548968549,0.22772336789324674
5.025624966249467,-28.20055370553044,5.025624966249467,0.22098828697603834
5.041304043238526,-28.215642504997195,5.041304043238526,0.21153115542508077
5.057074344220922,-28.229973689550995,5.057074344220922,0.2032547942013926
5.072610867540682,-28.24332311300057,5.072610867540682,0.21633754510533929
5.088095371890624,-28.256467539227724,5.088095371890624,0.22016206298431712
5.103682363347204,-28.26963131973315,5.103682363347204,0.22238709119063615
5.119368639961081,-28.282975396028633,5.119368639961081,0.21995902976294876
5.134950030001804,-28.29620848699315,5.134950030001804,0.21248434327893959
5.150398176405304,-28.309043780110713,5.150398176405304,0.20626613030317695
5.165815873900527,-28.321390601566755,5.165815873900527,0.20592083027166455
5.181481786295706,-28.333433232405447,5.181481786295706,0.20930983278723672
5.197162556682883,-28.345018579654287,5.197162556682883,0.21756144636696284
5.212682480381432,-28.356086590370865,5.212682480381432,0.22896426618156465
5.228035297741016,-28.36679423497155,5.228035297741016,0.24213400417647465
5.243065345620266,-28.377051975431286,5.243065345620266,0.25522515536789575
5.257078520918782,-28.386454713535493,5.257078520918782,0.2763840419696845
5.388606214305739,-28.364677166331386,5.388606214305739,0.42100396971715937
5.292150412093704,-28.29835042654077,5.292150412093704,0.3396830676785431
5.287068992982306,-28.39001526277853,5.287068992982306,0.2525465467075914
5.270061919360188,-28.394909616616843,5.270061919360188,0.28793882406992355
5.2890389424049715,-28.354478438687273,5.2890389424049715,0.30561193086742605
5.38403533841295,-28.36049018220839,5.38403533841295,0.4157206285365717
5.296374915303126,-28.28026956546045,5.296374915303126,0.3184577770237868
5.286858492281034,-28.39381268250353,5.286858492281034,0.1865402163615342
5.281350929131214,-28.401924613711934,5.281350929131214,0.34293426865758536
5.3052264832468055,-28.28843501417923,5.3052264832468055,0.32767243785638334
5.286454959188795,-28.401092407591282,5.286454959188795,0.20180911996891193
5.378537877810935,-28.355491110772572,5.378537877810935,0.36977679057004353
5.320531413040349,-28.302553242393145,5.320531413040349,0.3088614877614762
5.371576051003913,-28.349186670323647,5.371576051003913,0.33435708767927114
5.3379667741773815,-28.318606238313897,5.3379667741773815,0.29068946773190446
5.364527971260955,-28.342804121568783,5.364527971260955,0.29641281320912594
5.353419635231653,-28.332724007268016,5.353419635231653,0.2796092011492717
